time,open,high,low,close,ATR Trailing Stoploss,%K,%D,RSI,EMA of RSI
1736474400,158.132,158.284,158.106,158.232,157.8592549953056,69.14689282236456,61.30512372080758,55.355071676069734,52.03717946409046
1736481600,158.232,158.425,158.229,158.413,158.00680399624449,84.39380356599641,70.90929170355355,59.70919949556427,53.432092197085694
1736488800,158.412,158.447,158.264,158.39,158.03924319699559,93.03257388570277,82.19109009135458,58.922794391815344,54.43040168703654
1736496000,158.391,158.428,157.622,157.933,158.03924319699559,77.72775016163504,85.05137587111142,45.96792538993398,52.891769633017894
1736503200,157.934,158.174,157.864,157.994,158.03924319699559,60.90110729285831,77.22047711339872,47.62326250354878,51.93385924584169
1736510400,157.995,158.88,157.894,158.551,158.03924319699559,54.68036910151691,64.43640885200342,59.74928677370192,53.354846069089
1736517600,158.552,158.658,157.228,157.557,158.03924319699559,47.61126522566855,54.39758054001459,41.35086820049885,51.172304638436245
1736524800,157.559,157.876,157.542,157.671,158.03924319699559,40.51327022360229,47.60163485026258,43.49969643171949,49.77728496448774
1736532000,157.672,157.986,157.665,157.875,158.03924319699559,28.6319612590792,38.91883223611667,47.22593503224114,49.31340315862472
1736539200,157.876,157.939,157.686,157.742,158.03924319699559,32.364810330911396,33.83668060453096,45.13592494246017,48.553861664776626
1736719200,157.79,157.932,157.68,157.913,158.03924319699559,37.24778046811924,32.748184019369944,48.30371440708908,48.508380345197075
1736726400,157.909,157.966,157.269,157.448,158.03924319699559,28.63196125907977,32.748184019370136,41.31747385899207,47.20094280225071
1736733600,157.449,157.654,157.4,157.417,157.97129251686175,22.074253430185678,29.317998385794894,40.89285056317976,46.05401694060144
1736740800,157.417,157.586,157.284,157.407,157.97129251686175,11.864406779660976,20.856873822975473,40.74737412068546,45.08917279152581
1736748000,157.408,157.599,157.248,157.465,157.97129251686175,12.207425343018445,15.382028517621697,42.035389026882214,44.53393937977243
1736755200,157.464,157.67,157.037,157.113,157.3590340134894,9.768436467719942,11.280089530133118,36.806207576535975,43.12889723372943
1736762400,157.112,157.475,157.012,157.315,157.06760433192525,11.563505019584392,11.179788943440924,41.31768963136008,42.799586760571366
1736769600,157.316,157.463,156.912,157.2,157.06760433192525,11.659471475616789,10.997137654307037,39.58505411622162,42.215126279780506
1736776800,157.2,157.586,157.104,157.521,157.06760433192525,20.599941679287735,14.607639391496301,46.348180641346964,42.96659070915623
1736784000,157.523,157.792,157.308,157.334,157.06760433192525,23.249599549259585,18.503004234721367,43.30673655356806,43.0284354081402
1736791200,157.332,157.822,157.296,157.815,156.99568346554022,46.39762153227314,30.082387586940154,52.02704369616558,44.664546005963
1736798400,157.815,157.816,157.468,157.477,156.90099100647038,53.618272998564805,41.08849802669918,46.602470517813195,45.01689591720849
1736805600,157.491,157.499,157.12,157.309,156.90099100647038,58.11710759873127,52.7110007098564,44.13906012433883,44.857289409414
1736812800,157.31,158.036,157.146,157.44,156.97311424414104,45.74939982455384,52.4949268072833,46.51327767705259,45.15837818534829
1736820000,157.44,157.756,157.439,157.559,156.97311424414104,47.40113356787949,50.422546997054866,48.64841812785649,45.79293090216796
1736827200,157.558,157.723,157.354,157.583,156.97311424414104,54.74495848161278,49.2984972913487,49.08981988795392,46.39236526321995
1736834400,157.582,157.701,157.298,157.527,156.97311424414104,57.32502965598969,53.15704056849398,48.05192705753802,46.69410377127778
1736841600,157.526,158.03,157.39,157.941,157.05029639440016,68.6536180308416,60.24120205614802,55.53642169171384,48.30179793862979
1736848800,157.942,157.984,157.83,157.94,157.13863711552014,79.24080664294128,68.40648477659084,55.515615502621614,49.61340113208285
1736856000,157.942,158.136,157.394,157.78,157.1629096924161,84.64071670582028,77.51171379320105,52.14920549320698,50.07445647046905
1736863200,157.779,158.154,157.625,157.966,157.16392775393288,82.41241046879803,82.09797793918652,55.525501786683186,51.06555561887162
1736870400,157.966,158.198,157.833,158.134,157.25994220314632,83.30935508853938,83.4541607543859,58.38187486670227,52.395795482113556
1736877600,158.133,158.142,157.911,157.941,157.29915376251705,85.05752910562076,83.59309822098605,54.084443488632274,52.702822392389685
1736884800,157.94,158.024,157.872,157.977,157.29915376251705,83.26951189317253,83.87879869577755,54.75347415715728,53.07566816780197
1736892000,158.035,158.072,157.912,158.049,157.41993840801092,80.61224489795894,82.97976196558407,56.1302585303337,53.63104823371683
1736899200,158.054,158.085,157.83,157.902,157.46135072640874,79.40630797773584,81.09602158962242,52.610425780346276,53.44548051492219
1736906400,157.901,157.976,157.844,157.89,157.46135072640874,76.4807616790224,78.83310485157239,52.3219842535513,53.241208467400206
1736913600,157.888,157.938,157.196,157.324,157.46135072640874,52.01287617606462,69.29998194427428,40.9249060408507,51.00188075348211
1736920800,157.324,157.446,156.842,156.886,157.46135072640874,28.913907438663713,52.469181764583574,34.637172634931645,48.02647927738203
1736928000,156.884,157.223,156.711,156.867,157.46135072640874,8.836736724668384,29.92117344646557,34.39033746472239,45.54718076598937
1736935200,156.868,157.064,156.717,157.014,157.46135072640874,11.370785417240171,16.37380986019075,38.067650322223216,44.18726613985007
1736942400,157.014,157.094,156.252,156.4,157.46135072640874,12.824287596533756,11.010603246147427,30.40268159576935,41.6809780409263
1736949600,156.398,156.53,155.936,156.294,157.46135072640874,14.602881168370464,12.932651394048122,29.305628777716834,39.430914538524576
1736956800,156.294,156.74,156.288,156.55,157.46135072640874,16.858722192386352,14.761963652430182,35.37105719177654,38.69275865729766
1736964000,156.548,156.576,156.405,156.464,157.46135072640874,22.10433244916003,17.855311936638937,34.30619747575538,37.895202078835425
1736971200,156.464,156.557,156.406,156.466,157.424280581127,24.837226875554943,21.266760505700432,34.355692057580995,37.25165480224371
1736978400,156.419,156.454,156.218,156.222,157.19982446490158,20.225358655914018,22.388972660209657,31.261238607582,36.16248822139613
1736985600,156.221,156.532,155.48,155.555,156.61385957192127,13.404326532082573,19.488970687850504,24.70934094320276,34.08009780717916
1736992800,155.554,155.862,155.206,155.778,156.35248765753704,12.018534669687787,15.216073285894785,29.992223103911925,33.33684786113057
1737000000,155.778,156.12,155.607,156.114,156.22879012602962,18.508957271306553,14.643939491025629,37.14816616231537,34.02981482498235
1737007200,156.113,156.314,156.026,156.188,156.08903210082372,29.530718741018166,20.019403560670828,38.63585599680171,34.86727685622223
1737014400,156.187,156.236,155.612,155.684,155.79288194849738,30.021144070580462,26.020273360968385,32.92048791491659,34.513315230530296
1737021600,155.683,155.88,155.632,155.783,155.79288194849738,28.63016355418732,29.394008788595304,34.95589349231331,34.59378400539993
1737028800,155.784,156.368,155.782,155.91,155.79288194849738,29.078087717276492,29.24313178068142,37.57279956063385,35.13542319726064
1737036000,155.912,156.198,155.391,155.428,155.79288194849738,25.884484004605017,27.864245092022937,32.266832838807076,34.613861313905446
1737043200,155.428,155.558,155.102,155.27,155.74350555879792,19.76767347530095,24.910081732394143,30.734638653918097,33.90854810299866
1737050400,155.27,155.387,155.152,155.294,155.54280444703832,11.245498851431444,18.965885443779126,31.268528853121623,33.42854460302102
1737057600,155.295,155.316,155.102,155.122,155.40616876896442,7.778291360381398,12.930487895704585,29.51283548088358,32.71659748990512
1737064800,155.164,155.406,155.123,155.368,155.40616876896442,10.453416922104646,9.82573571130583,35.12356748317957,33.1542283977732
1737072000,155.368,155.487,154.978,155.217,155.40616876896442,11.672768141455817,9.968158807980622,33.3678131346166,33.19306198629018
1737079200,155.217,155.468,155.163,155.448,155.40616876896442,21.301994188592037,14.476059750717502,38.437715282498,34.14663531287342
1737086400,155.446,155.693,155.364,155.565,155.40616876896442,29.284803817177842,20.7531887157419,40.89089008436202,35.37286345314408
1737093600,155.56,155.776,155.521,155.616,155.40616876896442,39.45800888246942,30.0149356294131,41.976286256483206,36.57348578102392
1737100800,155.616,155.848,155.409,155.735,155.10573501517155,47.529976019185106,38.75759623961079,44.5355218420522,38.02112870121088
1737108000,155.734,155.808,155.61,155.696,155.1337098161427,50.6714628297367,45.88648257713041,43.852860979448074,39.081443660890365
1737115200,155.696,155.755,155.554,155.687,155.13516785291415,52.374100719424916,50.19184652278224,43.686440142248145,39.91871574840996
1737122400,155.686,156.197,155.654,156.108,155.48393428233132,61.31894484412501,54.788169464428876,52.72441190413021,42.247024140359095
1737129600,156.106,156.376,156.102,156.259,155.69594742586506,74.64435318697825,62.77913291684272,55.48405626555161,44.65375725403046
1737136800,156.26,156.29,156.124,156.148,155.69594742586506,85.53895081359752,73.83408294823359,53.03332468857529,46.17731496940225
1737144000,156.148,156.324,156.104,156.298,155.74764635255366,89.914163090128,83.36582236356791,55.87002949126176,47.939626700649434
1737324000,156.265,156.587,156.265,156.309,155.9971170820429,86.94459189235067,87.4659019320254,56.07952631865899,49.419608449378444
1737331200,156.315,156.362,155.866,155.928,155.9971170820429,78.72855744377792,85.19577080875219,47.64306235152518,49.096600067950575
1737338400,155.928,156.055,155.71,155.744,155.9971170820429,63.12409363994211,76.26574765869023,44.18591786302008,48.20374875796321
1737345600,155.744,156.066,155.73,156.064,155.9971170820429,56.64085504523936,66.16450204298646,50.86376640163435,48.68738832953978
1737352800,156.062,156.287,155.962,155.992,155.9971170820429,54.07627427080348,57.947074318661656,49.43073070323201,48.822541488392915
1737360000,155.992,156.363,155.95,156.283,155.9971170820429,62.93838725088185,57.8851721889749,54.95460819127692,49.937462707099094
1737367200,156.284,156.462,156.233,156.342,155.9971170820429,68.24824239799287,61.7543013065594,56.003944751308666,51.040459442409926
1737374400,156.342,156.473,155.721,155.724,155.9971170820429,56.61750244204986,62.601377363641525,44.34986714861677,49.82398811626572
1737381600,155.723,155.935,155.413,155.693,155.9971170820429,39.83634803930974,54.90069762645083,43.856858308116756,48.739055423874994
1737388800,155.692,156.067,155.6,155.827,155.9971170820429,25.19035376032136,40.54806808056032,46.61918700706454,48.35362480263673
1737396000,155.83,155.903,155.596,155.643,155.81005642035504,26.235093696763084,30.42059849879806,43.457349229207324,47.46339288019502
1737403200,155.644,155.728,155.49,155.644,155.81005642035504,24.84383872799513,25.423095395026525,43.479785235457385,46.73910058115182
1737410400,155.583,155.663,155.166,155.28,155.81005642035504,15.763327007358122,22.28075314403878,37.62708793709032,45.08237100950427
1737417600,155.28,156.244,154.9,155.547,155.81005642035504,22.016981317449734,20.87471568426766,43.6218762550194,44.81682650868884
1737424800,155.548,155.584,154.775,155.191,155.81005642035504,23.624678250541944,20.468328858449933,38.33181570595078,43.63773363546374
1737432000,155.192,155.331,154.954,155.312,155.81005642035504,31.492319031723394,25.711326199905027,40.95286499225849,43.14957570033551
1737439200,155.318,155.751,155.318,155.678,155.65064513628406,36.43502159403193,30.517339625432424,48.133768899234745,44.05579264558992
1737446400,155.678,155.958,155.614,155.9,155.1868528872218,50.353356890459104,39.42689917207148,51.95077817854164,45.49124456067205
1737453600,155.9,156.056,155.809,155.912,155.1868528872218,62.13191990577107,49.640099463420704,52.1557439238472,46.70297171761299
1737460800,155.911,155.955,155.46,155.492,155.13800619072916,58.48056537102419,56.98861405575146,44.93141156135001,46.38086987101972
1737468000,155.492,155.736,155.253,155.333,155.13800619072916,47.34982332155412,55.987436199449796,42.5297022956924,45.680657584596574
1737475200,155.334,155.583,155.306,155.576,155.13800619072916,43.205076087591976,49.67848826005676,47.17686989947645,45.952696187302
1737482400,155.575,155.597,155.426,155.556,155.13800619072916,46.85149950167598,45.80213297027402,46.84114711483423,46.11423271958059
1737489600,155.556,155.596,155.472,155.519,155.13800619072916,52.779668708872315,47.61208143271342,46.186327713580766,46.1273409003079
1737496800,155.492,155.839,155.445,155.742,155.1565524708625,56.54640344905832,52.0591905532022,50.66299313470632,46.9520049429258
1737504000,155.743,155.766,155.353,155.688,155.1565524708625,59.54163830269973,56.289236820210114,49.58725720426417,47.43114171771459
1737511200,155.689,155.96,155.632,155.922,155.25987358135202,68.68618107556092,61.59140760910632,54.13221047697219,48.649517855761424
1737518400,155.922,155.956,155.718,155.832,155.30069886508159,74.24837038938216,67.49206325588094,52.18355919194635,49.292070825976865
1737525600,155.833,156.075,155.684,156.048,155.3943590920653,86.06180805758042,76.33211984084117,56.25375302575012,50.55783122593564
1737532800,156.048,156.118,155.548,155.672,155.3943590920653,76.18146792607689,78.83054879101316,48.51251513145441,50.185955572393596
1737540000,155.674,155.898,155.632,155.873,155.3943590920653,72.56901438469355,78.27076345611695,52.2920839222558,50.56888799964127
1737547200,155.874,156.054,155.744,155.89,155.3943590920653,64.58574181117528,71.11207470731523,52.60894906303557,50.93980819298569
1737554400,155.892,156.426,155.812,156.402,155.61757748410994,81.09062775650563,72.74846131745815,61.00855752303614,52.770489889358494
1737561600,156.401,156.712,156.378,156.617,155.93166198728795,88.36142452521658,78.01259803096583,63.9019023790559,54.79438306930348
1737568800,156.619,156.63,156.47,156.522,155.94172958983037,92.64304718834235,87.36503315668818,61.72246696959472,56.05403468753825
1737576000,156.522,156.594,156.446,156.528,155.9841836718643,88.81193672963416,89.9388028143977,61.81105604979743,57.10076584431265
1737583200,156.496,156.52,156.404,156.438,155.9841836718643,84.26174518889735,88.57224303562462,59.58345270718272,57.55216345574357
1737590400,156.44,156.564,156.285,156.554,156.02243754999316,84.8908511160168,85.98817767818277,61.50890231479249,58.27157052102519
1737597600,156.554,156.614,156.451,156.502,156.11555003999453,84.25312729948548,84.46857453479988,60.12608156877226,58.60875434788829
1737604800,156.502,156.755,156.478,156.702,156.24544003199563,89.5100711469912,86.21801652083116,63.522808527144115,59.502218744116625
1737612000,156.704,156.724,156.484,156.61,156.24544003199563,89.38105105550073,87.71474983399247,60.950679283507334,59.76557520582403
1737619200,156.61,156.636,156.352,156.381,156.24544003199563,84.20325876829666,87.69812699026285,54.98277202242353,58.89597462702394
1737626400,156.381,156.557,156.204,156.548,156.24544003199563,79.95028997514568,84.51153326631434,58.197274646393446,58.7689382669093
1737633600,156.548,156.598,156.104,156.208,156.24544003199563,67.71843675325238,77.29066183223156,50.31926585461758,57.23263419194717
1737640800,156.206,156.477,156.137,156.17,156.24544003199563,58.75924142301136,68.80932271713645,49.512553877695886,55.82898322571966
1737648000,156.169,156.396,155.862,155.918,156.24544003199563,34.88946798229192,53.78904871951854,44.426006312028576,53.75571469595764
1737655200,155.917,156.038,155.744,155.804,156.24544003199563,19.770645906690895,37.806451770664715,42.3085014367027,51.67440319427492
1737662400,155.804,156.076,155.754,156.073,156.24544003199563,16.572492263434054,23.744202050805608,48.54123569023187,51.104736375358
1737669600,156.064,156.18,155.956,156.139,156.24544003199563,25.848994394989237,20.730710855038044,49.969402124582686,50.89831196612612
1737676800,156.138,156.357,156.004,156.312,156.2203520255965,42.59808770194644,28.339858120123242,53.604236646866745,51.390298271715324
1737684000,156.311,156.416,155.43,155.488,156.1194816204772,33.20986133661865,33.885647811184775,39.05130975342632,49.14684581384459
1737691200,155.486,155.519,155.005,155.356,156.00258529638177,26.87216645649013,34.22670516501841,37.304122458900586,46.993623385672954
1737698400,155.355,155.746,154.841,155.386,155.95686823710543,17.636300170587397,25.906109321232062,37.98323998528281,45.35537185832929
1737705600,155.385,155.628,154.94,155.587,155.82809458968433,29.383057820129608,24.630508149069044,42.47889195176148,44.8323755116806
1737712800,155.584,156.11,155.55,156.1,155.70135291514774,46.07710212308748,31.032153371268162,52.03560546400736,46.14205368483092
1737720000,156.101,156.579,156.064,156.327,155.70135291514774,64.77762966411497,46.74592986911068,55.55447030170323,47.85340216062588
1737727200,156.324,156.49,155.63,155.731,155.70135291514774,68.45659410375409,59.77044196365218,46.010198261779294,47.51827417901741
1737734400,155.73,155.817,155.516,155.742,155.70135291514774,62.35723444105016,65.1971527363064,46.19393084145993,47.277484481279686
1737741600,155.746,156.028,155.726,155.817,155.70135291514774,52.88407442071202,61.23263432183876,47.505648239283914,47.31896880091682
1737748800,155.818,156.024,155.818,155.991,155.4970823321182,58.05523590333693,57.7655149216997,50.51945992725133,47.900876278432186
1737928800,155.741,155.84,155.574,155.724,155.4470032985885,57.71001150747961,56.21644061050952,46.14177474077859,47.58103963522244
1737936000,155.724,155.85,155.29,155.486,155.4470032985885,51.36171845032546,55.70898862038067,42.598306529024136,46.6750881613682
1737943200,155.486,155.879,155.416,155.798,155.4470032985885,47.66014576141077,52.24395857307195,48.21289816058586,46.954689979407775
1737950400,155.799,156.098,155.788,156.064,155.4470032985885,54.18105101649331,51.06763840940986,52.480438357646385,47.95937150272388
1737957600,156.065,156.25,155.684,155.884,155.4470032985885,61.814345991560366,54.5518475898215,49.5073924341285,48.24082985388836
1737964800,155.884,155.914,154.468,154.604,155.32916646231305,45.607397058205926,53.86759802208655,34.52791494210837,45.747572597201085
1737972000,154.602,154.602,153.714,153.966,155.32916646231305,25.083254445787464,44.168332498517934,29.703643569384028,42.83049459214344
1737979200,153.964,154.462,153.866,154.21,155.32916646231305,10.850215594152795,27.180289032715407,33.52879605327044,41.13927667598471
1737986400,154.212,154.685,153.954,154.346,155.32916646231305,16.0558464223388,17.32977215409302,35.63124196585879,40.13781581959818
1737993600,154.345,154.435,154.104,154.294,155.32916646231305,20.08836650220564,15.664809506232414,35.173151046676836,39.23514949724885
1738000800,154.294,154.726,154.222,154.546,155.32916646231305,25.25342651985933,20.46587981480126,39.249333805029586,39.23772846229989
1738008000,154.545,154.7,154.46,154.516,155.32916646231305,28.44184947135876,24.594547497807913,38.935464036097216,39.18277129389941
1738015200,154.509,154.984,154.494,154.916,155.32916646231305,37.276550998948245,30.32394233005545,45.22505715102715,40.28136872246809
1738022400,154.915,155.646,154.8,155.489,155.32916646231305,49.671398527865335,38.46326633272412,52.73523627023161,42.54570827660691
1738029600,155.491,155.746,155.4,155.736,154.67344862764918,65.70715036803355,50.88503329828237,55.56359378439837,44.91259655075081
1738036800,155.736,155.949,155.65,155.703,154.97135890211936,76.05152471083069,63.81002453557653,55.0892801800026,46.762902665160226
1738044000,155.701,155.98,155.519,155.866,155.01348712169548,81.0068349106205,74.25516999649491,57.04001279443519,48.63146814321022
1738051200,155.866,155.934,155.25,155.447,155.01348712169548,77.20820189274475,78.0888538380653,50.917547798338795,49.04711898959724
1738058400,155.446,155.502,155.206,155.437,155.01348712169548,76.4103586785133,78.20846516062619,50.777463853684466,49.361727146704006
1738065600,155.438,155.566,155.219,155.49,155.01348712169548,74.24967493686734,75.95607850270846,51.53845342589989,49.757495561103255
1738072800,155.49,155.746,155.05,155.716,155.01348712169548,80.64162952930472,77.10055438156179,54.75094146691193,50.66539481670483
1738080000,155.716,155.76,155.553,155.607,155.01348712169548,82.49238581991553,79.1278967620292,52.928569004043865,51.07688103258466
1738087200,155.606,155.73,155.51,155.536,155.01348712169548,81.81126237397524,81.64842590773183,51.720953691224885,51.193985152337426
1738094400,155.536,155.604,155.492,155.534,155.01348712169548,77.51740762016043,80.60701860468373,51.685180241329,51.283293350335896
1738101600,155.529,155.616,155.512,155.564,155.02976189441904,74.53148773654205,77.9533859102259,52.21903748099298,51.453428646819
1738108800,155.563,155.79,155.432,155.715,155.17780951553522,76.4762438636169,76.17504640677312,54.91912291405165,52.083554877224934
1738116000,155.716,155.784,155.324,155.426,155.17780951553522,69.28310579583285,73.43027913199727,49.189800628088385,51.55741774101829
1738123200,155.427,155.437,155.002,155.015,155.17780951553522,45.51566059797039,63.75833675247338,42.41323402004772,49.894838882660004
1738130400,155.019,155.409,155.002,155.29,155.17780951553522,27.94264785738066,47.5804714170613,47.61354390828399,49.480057978228004
1738137600,155.293,155.366,155.006,155.346,155.17780951553522,21.983640081798445,31.8139828457165,48.63084376504047,49.32565539401209
1738144800,155.344,155.526,155.32,155.421,155.17780951553522,36.52625281222585,28.817513583801652,50.03041066783445,49.45379271652524
1738152000,155.422,155.497,155.253,155.425,155.17780951553522,44.603702907209744,34.37119860041135,50.10848375371442,49.572827450559636
1738159200,155.424,155.444,154.938,155.008,155.17780951553522,35.61774901068895,38.91590157670818,42.630613950456265,48.310606814177206
1738166400,155.005,155.244,154.972,155.058,155.17780951553522,25.32689084308591,35.1827809203282,43.71523034250318,47.47508381932738
1738173600,155.059,155.613,155.002,155.246,155.17780951553522,19.483568075119134,26.80940264296466,47.717658278670726,47.51918826648072
1738180800,155.246,155.39,155.101,155.25,155.11024761242817,28.95148669796691,24.587315205390652,47.80270693071287,47.57073711452293
1738188000,155.182,155.243,155.038,155.182,154.86592081764047,33.80281690140958,27.41262389149854,46.42024420991847,47.36155658641302
1738195200,155.182,155.204,154.464,154.648,154.86592081764047,26.378178573704986,29.710827391027156,37.29796933937376,45.531813450587705
1738202400,154.649,154.666,154.282,154.532,154.86592081764047,19.69768891604161,26.62622813038539,35.65865547196738,43.736693818111284
1738209600,154.532,154.681,154.416,154.486,154.86592081764047,14.678819969263982,20.251562486336862,35.001678239919,42.14850916753087
1738216800,154.485,154.738,154.358,154.496,154.86592081764047,15.412758962804384,16.59642261603666,35.280833056334046,40.8998407836769
1738224000,154.5,154.652,154.315,154.448,154.82891145863192,14.043951082169658,14.71184333807934,34.514581249920894,39.73888450481217
1738231200,154.449,154.604,154.353,154.594,154.82891145863192,17.330328074129344,15.595679373034463,38.86395119391166,39.57980572101208
1738238400,154.594,154.598,153.835,153.911,154.82891145863192,13.395771058294136,14.923350071531047,29.120158999156445,37.67805177158378
1738245600,153.909,154.226,153.79,154.136,154.64712916690553,15.565063754962102,15.430387629128527,34.909696306013146,37.1747144142073
1738252800,154.137,154.478,154.073,154.298,154.56390333352442,17.040108055609952,15.333647622955397,38.78659824919166,37.46778420238628
1738260000,154.297,154.498,154.084,154.11,154.36472266681955,21.466447248126354,18.023873019566135,36.09942123416773,37.218990935437446
1738267200,154.109,154.462,153.998,154.277,153.9731860054116,24.04461510330994,20.85039013568208,40.071272231133946,37.73758753465499
1738274400,154.2,154.505,154.063,154.088,153.9731860054116,20.964230206619423,22.15843085268524,37.249399346523084,37.64882604590374
1738281600,154.091,154.366,153.916,154.094,153.9731860054116,22.087145739919023,22.365330349949463,37.40011279101353,37.60360545410552
1738288800,154.096,154.428,153.932,154.358,153.90627904346346,26.57232037602564,23.207898774188028,43.79650110478022,38.72958648150092
1738296000,154.358,154.884,154.312,154.718,153.93658058832366,48.6394288464705,32.43296498747173,51.129642275803654,40.98414208046505
1738303200,154.715,154.936,154.581,154.652,154.03606447065894,66.73806891914465,47.316606047213604,49.845599088500684,42.59531608192607
1738310400,154.654,154.812,154.483,154.718,154.03606447065894,80.34059596317233,65.2393645762625,51.16631987818909,44.15368040851935
1738317600,154.718,154.856,154.604,154.844,154.0739612612217,82.72251308900398,76.600392657107,53.674361140249566,45.884713268833934
1738324800,154.846,155.026,154.74,154.801,154.2859690089774,84.91516856153538,82.65942587123725,52.68000125946026,47.12022017622054
1738332000,154.802,154.98,154.526,154.822,154.2859690089774,85.75444630825002,84.46404265292979,53.13661178355339,48.21410955937197
1738339200,154.82,155.008,154.665,154.768,154.2859690089774,81.47249190938432,84.04736892638991,51.753677459112836,48.85766735932486
1738346400,154.766,155.223,154.758,155.144,154.43212013259642,85.5256609295722,84.25086638240218,59.63184733997348,50.81660917398824
1738353600,155.142,155.222,155.023,155.205,154.50969610607714,90.56821248789778,85.85545510895145,60.751569049446516,52.622965514980656
1738533600,154.879,155.442,154.848,155.35,154.63455688486172,95.51653010656356,90.53680117467785,63.35367235138179,54.57400312159904
1738540800,155.35,155.886,155.35,155.708,155.02564550788935,94.51947791978351,93.53474017141495,68.84556265909806,57.168832128417044
1738548000,155.708,155.877,155.468,155.652,155.02564550788935,91.01915362149107,93.6850538826127,67.150330310405,58.983649979687584
1738555200,155.652,155.75,155.462,155.576,155.02564550788935,87.74046729603197,91.09303294576885,64.81764178849545,60.0443757631072
1738562400,155.576,155.667,155.284,155.624,155.02564550788935,85.20381522784255,87.98781204845521,65.62973121512522,61.05989493620138
1738569600,155.624,155.718,155.002,155.002,155.02564550788935,68.1605926434124,80.36829172242898,49.63990670842324,58.98353344024172
1738576800,155.004,155.132,154.594,154.609,155.02564550788935,43.10914199408748,65.49118328844749,42.580883790034996,56.001233503840496
1738584000,154.61,154.838,154.29,154.65,155.02564550788935,22.843102053066257,44.704278896855385,43.4838309585112,53.72534213196244
1738591200,154.652,154.866,154.01,154.728,155.02564550788935,23.270022536688355,29.74075552794737,45.247846754012144,52.18397933597148
1738598400,154.726,154.871,154.52,154.654,155.02564550788935,31.71922343171423,25.944116007156286,43.84949587625087,50.66861870693137
1738605600,154.655,155.014,154.574,154.899,155.02564550788935,39.99644633973041,31.66189743604433,49.422561085679106,50.4420627757946
1738612800,154.897,154.927,154.546,154.774,155.0251164063115,40.813788201848254,37.509819324430964,46.866721172477305,49.79200066610054
1738620000,154.734,155.299,154.717,155.272,154.95329312504919,51.79459843638971,44.20161099265613,56.51503714438242,51.01437093487907
1738627200,155.272,155.408,155.047,155.11,154.87643450003935,55.543710021322404,49.38403221985345,53.13489413080465,51.399920606865535
1738634400,155.114,155.304,155.042,155.21,154.79914760003146,63.290689410092945,56.87633262260169,54.92697432292175,52.04120310069394
1738641600,155.209,155.333,154.826,155.251,154.4632560002961,63.02385082773509,60.61941675305015,55.6753534368791,52.70195770727306
1738648800,155.25,155.392,155.161,155.327,154.5865790721516,68.70860439977602,65.00771487920134,57.09736564539463,53.501122786931525
1738656000,155.326,155.525,155.068,155.341,154.69786325772128,73.36244293543508,68.3649660543154,57.36868818103356,54.20431649495008
1738663200,155.34,155.364,155.148,155.318,154.69786325772128,76.73261729790924,72.93455487770679,56.7338997145229,54.66424071669059
1738670400,155.317,155.398,155.238,155.262,154.7355124849416,79.04948691590545,76.38151571641659,55.13426588949658,54.74969983901895
1738677600,155.261,155.266,154.536,154.676,154.7355124849416,67.72715210631151,74.50308544004207,41.84001091923302,52.40248367178515
1738684800,154.678,154.678,154.252,154.271,154.7355124849416,47.94279427942752,64.90647776721482,35.47366094964295,49.32451590412293
1738692000,154.27,154.34,154.175,154.287,154.7355124849416,23.161471702725347,46.27713936282146,35.888694288754834,46.88163924678328
1738699200,154.286,154.35,154.236,154.348,154.7355124849416,12.779611294462574,27.96129242553849,37.53820431544999,45.18283289563177
1738706400,154.34,154.464,154.035,154.133,154.7355124849416,9.229430773055162,15.056837923414369,34.198411123509985,43.185665300700535
1738713600,154.134,154.36,153.47,153.599,154.7355124849416,8.556456095214264,10.18849938757734,27.624449140017347,40.35635327148541
1738720800,153.6,153.644,153.087,153.221,154.7355124849416,6.116953973459052,7.967613613909498,24.093748770272455,37.39951608944669
1738728000,153.22,153.572,153.116,153.427,154.7355124849416,8.573179324123961,7.748863130932432,29.390283317585144,35.94329194910823
1738735200,153.428,153.454,153.076,153.306,154.7355124849416,9.611251371009768,8.1004615561976,28.147879485944287,34.525944228532964
1738742400,153.306,153.396,152.644,152.844,154.44400998795328,10.093159893148739,9.425863529427495,23.97971936343214,32.60844879851463
1738749600,152.842,152.889,152.549,152.876,153.85000799036266,9.107175215067782,9.603862159742102,24.810239371909418,31.190592539131863
1738756800,152.878,153.114,152.742,153.048,153.78974809106566,11.814951585563364,10.338428897926635,29.282340946385844,30.843637704087133
1738764000,153.047,153.209,152.116,152.14,153.78974809106566,9.744694055560917,10.222273618730695,21.88288715195219,29.21441033097169
1738771200,152.14,152.446,152.115,152.29,153.78974809106566,7.93332379590604,9.830989812343446,25.24360693406173,28.49244607698806
1738778400,152.292,152.546,152.247,152.526,153.46459847285254,7.440316435945967,8.372778095804314,30.322663905523186,28.825212954903538
1738785600,152.525,152.768,152.525,152.588,152.70487877828202,13.908638688027864,9.760759639959963,31.63674405262013,29.336400427215647
1738792800,152.572,152.754,152.472,152.652,152.63830302262562,19.67763848118335,13.675531201719068,33.04057559206085,30.009886820823866
1738800000,152.65,152.69,151.81,152.025,152.5558424181005,17.032666553955476,16.87298124105557,27.156944753766098,29.491170081358817
1738807200,152.026,152.3,151.934,152.238,152.37667393448038,15.915361735050602,17.54188892339648,31.612205776593385,29.87681293503783
